paper_id,title,score
115185,Attention with Trained Embeddings Provably Selects Important Tokens,3.06
118258,Fast Solvers for Discrete Diffusion Models: Theory and Applications of High-Order Algorithms,2.99
117277,Extrapolation by Association: Length Generalization Transfer In Transformers,2.34
115354,When Thinking Fails: The Pitfalls of Reasoning for Instruction-Following in LLMs,4.33
119834,RESAnything: Attribute Prompting for Arbitrary Referring Segmentation,2.4
119642,InstaInpaint: Instant 3D-Scene Inpainting with Masked Large Reconstruction Model,4.5
121713,Augmenting Biological Fitness Prediction Benchmarks with Landscapes Features from GraphFLA,3.91
116791,Robustly Learning Monotone Single-Index Models,2.99
120302,Table2LaTeX-RL: High-Fidelity LaTeX Code Generation from Table Images via Reinforced Multimodal Language Models,4.4
120069,Resounding Acoustic Fields with Reciprocity,3.28
115606,Can MLLMs Absorb Math Reasoning Abilities from LLMs as Free Lunch?,3.06
115390,IllumiCraft: Unified Geometry and Illumination Diffusion for Controllable Video Generation,3.66
115648,Estimating Heterogeneous Treatment Effects under Inference Time Text Confounding,3.44
119691,EA3D: Online Open-World 3D Object Extraction from Streaming Videos,3.8
121632,OpenAD: Open-World Autonomous Driving Benchmark for 3D Object Detection,3.77
120073,Learn2Mix: Training Neural Networks Using Adaptive Data Integration,2.12
117884,"RAPID Hand: Robust, Affordable, Perception-Integrated, Dexterous Manipulation Platfrom for Embodied Intelligence",4.16
118582,Rao-Blackwellised Reparameterisation Gradients,2.69
120244,Non-stationary Bandit Convex Optimization: A Comprehensive Study,3.43
121560,A Controllable Examination for Long-Context Language Models,4.5
117552,DGS-LRM: Real-Time Deformable 3D Gaussian Reconstruction From Monocular Videos,4.17
119295,E2E-VGuard: Adversarial Prevention for Production LLM-based End-To-End Speech Synthesis,4.5
118622,LMFusion: Adapting Pretrained Language Models for Multimodal Generation,3.02
115349,Solving Inverse Problems with FLAIR,4.5
119403,FlashMo: Efficient Scalable Motion Generation with Frequency-Aware Sparsification and Geometric Interpolant,4.5
118929,SIU3R: Simultaneous Scene Understanding and 3D Reconstruction Beyond Feature Alignment,3.17
116504,PALQO: Physics-informed model for Accelerating  Large-scale Quantum Optimization,3.36
115134,TRiCo: Triadic Game-Theoretic Co-Training for Robust Semi-Supervised Learning,4.5
118393,FreeInv: Free Lunch for Improving DDIM Inversion,3.66
116821,Self-alignment of Large Video Language Models with Refined Regularized Preference Optimization,3.61
115722,Some Optimizers are More Equal: Understanding the Role of Optimizers in Group Fairness,3.49
119089,Efficient Multimodal Dataset Distillation via Generative Models,4.27
118141,From Single Images to Motion Policies via Video-Generation Environment Representations,3.77
117620,Learning to Clarify by Reinforcement Learning Through Reward-Weighted Fine-Tuning,2.51
115205,Escaping Collapse: The Strength of Weak Data for Large Language Model Training,3.22
115501,Leveraging semantic similarity for experimentation with AI-generated treatments,2.73
116291,HYPRL: Reinforcement Learning of Control Policies for Hyperproperties,2.84
118392,Consensus-Robust Transfer Attacks via Parameter and Representation Perturbations,3.61
117229,PCA++: Robust Contrastive PCA under Large Background and Random Noise,2.29
117413,Light-Weight Diffusion Multiplier and Uncertainty Quantification for Fourier Neural Operators,2.4
115306,Performative Risk Control: Calibrating Models for Reliable Deployment under Performativity,3.22
120288,Approximately Aligned Decoding,2.58
116550,Gemstones: A Model Suite for Scaling Laws,3.46
117324,Implicit Bias of Spectral Descent and Muon on Multiclass Separable Data,2.23
115397,Statistical Inference under Performativity,3.46
120248,ShotBench: Towards Enhancing Vision-Language Models for Cinematography Understanding,4.5
118708,Infinity*: Uniﬁed Spacetime AutoRegressive Modeling for Visual Generation,3.87
118709,Infinity*: Uniﬁed Spacetime AutoRegressive Modeling for Visual Generation,3.36
115013,CURE: Concept Unlearning via Orthogonal Representation Editing in Diffusion Models,3.64
121711,MimeQA: Towards Socially-Intelligent Nonverbal Foundation Models,4.4
117281,Distributed Multi-agent Bandits Over Erdős-Rényi Random Networks,3.27
115312,DIsoN: Decentralized Isolation Networks for Out-of-Distribution Detection in Medical Imaging,3.44
119473,ReinFlow: Fine-tuning Flow Matching Policy with Online Reinforcement Learning,4.1
121947,Position: Simulating Society Requires Simulating Thought,3.9
115823,Color Conditional Generation with Sliced Wasserstein Guidance,3.17
118219,VLA-OS: Structuring and Dissecting Planning Representations and Paradigms in Vision-Language-Action Models,3.56
118969,AtlasGS: Atlanta-world Guided Surface Reconstruction with Implicit Structured Gaussians,3.17
119687,Learning Counterfactual Outcomes Under Rank Preservation,3.9
114997,GeneFlow: Single-cell Gene Expression Translation to Histopathological Images via Rectified Flow,3.06
115046,On the Expressive Power of Mixture-of-Experts for Structured Complex Tasks,1.52
121797,SustainCluster: Benchmarking Dynamic Multi-Objective Geo-Distributed Workload Management for Sustainable Data Center Cluster,4.5
117509,TransferTraj: A Vehicle Trajectory Learning Model for Region and Task Transferability,3.9
119035,Beyond the Average: Distributional Causal Inference under Imperfect Compliance,3.22
121673,Fire360: A Benchmark for Robust Perception and Episodic Memory in Degraded  360° Firefighting Video,3.17
119114,Characterization and Learning of Causal Graphs from Hard Interventions,3.77
118310,Training-Free Test-Time Adaptation via Shape and Style Guidance for Vision-Language Models,4.17
119756,From Counterfactuals to Trees: Competitive Analysis of Model Extraction Attacks,3.17
119742,The Complexity of Symmetric Equilibria in Min-Max Optimization and Team Zero-Sum Games,2.34
119733,BeliefMapNav: 3D Voxel-Based Belief Map for Zero-Shot Object Navigation,4.04
115053,Private Evolution Converges,2.73
117508,TransferTraj: A Vehicle Trajectory Learning Model for Region and Task Transferability,4.5
115557,Sequentially Auditing Differential Privacy,2.28
119964,Yggdrasil: Bridging Dynamic Speculation and Static Runtime  for Latency-Optimal Tree-Based LLM Decoding,3.08
118755,GuideFlow3D: Optimization-Guided Flow For Appearance Transfer,3.27
117945,PLMTrajRec: A Scalable and Generalizable Trajectory Recovery Method with Pre-trained Language Models,4.5
115477,Guided Optimal Transport for Sim-and-Real Policy Co-Training,2.99
116073,Fast attention mechanisms: a tale of parallelism,2.45
119485,PLEIADES: Building Temporal Kernels with Orthogonal Polynomials,3.61
118422,Learning Conditional Marked Event Sequences with Mixed Data Types,2.58
117717,On the Universal Near Optimality of Hedge in Combinatorial Settings,2.75
117010,Seeing What Matters: Generalizable AI-generated Video Detection with Forensic-Oriented Augmentation,4.27
117606,TOMCAT: Test-time Comprehensive Knowledge Accumulation for Compositional Zero-Shot Learning,3.44
117209,Towards Large-Scale In-Context Reinforcement Learning by Meta-Training in Randomized Worlds,3.9
116600,Uni-LoRA: One Vector is All You Need,4.17
119051,Learning from Delayed Feedback in Games via Extra Prediction,1.96
121455,RADAR: Benchmarking Language Models on Imperfect Tabular Data,3.9
119267,NOBLE - Neural Operator with Biologically-informed Latent Embeddings to Capture Experimental Variability in Biological Neuron Models,4.17
117808,SensorLM: Learning the Language of Wearable Sensors,4.33
115956,Safe-Sora: Safe Text-to-Video Generation via Graphical Watermarking,4.5
118931,Personalized Safety in LLMs: A Benchmark and A Planning-Based Agent Approach,4.17
120359,KL Penalty Control via Perturbation for Direct Preference Optimization,4.17
116554,Zeroth-Order Optimization Finds Flat Minima,2.58
120005,Variance-Reduced Long-Term Rehearsal Learning with Quadratic Programming Reformulation,3.11
116798,Revitalizing SVD for Global Covariance Pooling: Halley’s Method to Overcome Over-Flattening,3.27
118646,Fourier Clouds: Fast Bias Correction for Imbalanced Semi-Supervised Learning,3.5
116328,Refining Norms: A Post-hoc Framework for OOD Detection in Graph Neural Networks,2.29
115514,Re-coding for Uncertainties: Edge-awareness Semantic Concordance for Resilient Event-RGB Segmentation,3.77
119566,Optimal kernel regression bounds under energy-bounded noise,2.29
119001,CCL: Causal-aware In-context Learning for Out-of-Distribution Generalization,3.28
118051,Constant Bit-size Transformers Are Turing Complete,1.85
119528,From Pretraining to Pathology: How Noise Leads to Catastrophic Inheritance in Medical Models,2.78
118016,FlexAC: Towards Flexible Control of Associative Reasoning in Multimodal Large Language Models,4.06
118476,SafePTR: Token-Level Jailbreak Defense in Multimodal LLMs via Prune-then-Restore Mechanism,4.4
118591,Stabilizing LTI Systems under Partial Observability: Sample Complexity and Fundamental Limits,2.84
116817,Token Embeddings Violate the Manifold Hypothesis,3.05
121796,DQVis Dataset: Natural Language to Biomedical Visualization,4.04
118391,Open-Reasoner-Zero: An Open Source Approach to Scaling Up Reinforcement Learning on the Base Model,4.1
116059,Open Vision Reasoner: Transferring Linguistic Cognitive Behavior for Visual Reasoning,3.46
117247,Fast Zeroth-Order Convex Optimization with Quantum Gradient Methods,2.11
116984,Efficient Adaptive Federated Optimization,2.99
121735,GSO: Challenging Software Optimization Tasks for Evaluating SWE-Agents,3.43
115402,Constrained Feedback Learning for Non-Stationary Multi-Armed Bandits,2.51
118136,Training-Free Safe Denoisers for Safe Use of Diffusion Models,2.99
116446,Optimizing Distributional Geometry Alignment with Optimal Transport for Generative Dataset Distillation,4.4
119881,Adaptive Sigmoid Clipping for Balancing the Direction–Magnitude Mismatch Trade-off in Differentially Private Learning,3.17
121587,Risk Management for Mitigating Benchmark Failure Modes: BenchRisk,3.24
119567,GeoAda: Efficiently Finetune Geometric Diffusion Models with Equivariant Adapters,4.04
115719,Bridging Expressivity and Scalability with Adaptive Unitary SSMs,4.33
119327,An Analysis of Causal Effect Estimation using Outcome Invariant Data Augmentation,3.95
116964,Mixed-Sample SGD: an End-to-end Analysis of Supervised Transfer Learning,2.23
119988,Exploring the Noise Robustness of Online Conformal Prediction,3.27
119279,Exploring Diffusion Transformer Designs via Grafting,3.24
118104,Direct Numerical Layout Generation for 3D Indoor Scene Synthesis via Spatial Reasoning,3.94
119280,Exploring Diffusion Transformer Designs via Grafting,2.81
120061,A Signed Graph Approach to Understanding and Mitigating Oversmoothing in GNNs,4.04
121452,WebGen-Bench: Evaluating LLMs on Generating Interactive and Functional Websites from Scratch,3.9
119296,Test-Time Adaptation of Vision-Language Models for Open-Vocabulary Semantic Segmentation,4.5
115906,Consistent Story Generation: Unlocking the Potential of Zigzag Sampling,3.61
121451,WebGen-Bench: Evaluating LLMs on Generating Interactive and Functional Websites from Scratch,4.5
117665,TRUST: Test-Time Refinement using Uncertainty-Guided SSM Traverses,4.33
119770,GUARDIAN: Safeguarding LLM Multi-Agent Collaborations with Temporal Graph Modeling,3.79
118663,An Exact Analysis of PCA,1.24
121779,Measuring Scientific Capabilities of Language Models with a Systems Biology Dry Lab,4.33
117539,Evaluating LLMs in Open-Source Games,2.07
116111,Imbalances in Neurosymbolic Learning: Characterization and Mitigating Strategies,2.55
116709,Zooming from Context to Cue: Hierarchical Preference Optimization for Multi-Image MLLMs,3.9
119726,Self-supervised Blending Structural Context of Visual Molecules for Robust Drug Interaction Prediction,3.44
121604,Toward Real-world Text Image Forgery Localization: Structured and Interpretable Data Synthesis,3.66
115611,scMRDR: A scalable and flexible framework for unpaired single-cell multi-omics data integration,4.5
117212,Cross-fluctuation phase transitions reveal sampling dynamics in diffusion models,2.29
119658,Pretraining a Shared Q-Network for Data-Efficient Offline Reinforcement Learning,4.34
115605,Does Thinking More Always Help? Understanding Test-Time Scaling in Reasoning Models,3.73
116002,Learning to Condition: A Neural Heuristic for Scalable MPE Inference,3.57
119222,Exploring End-to-End Learning for Data Structures,3.5
117411,Two-Steps Diffusion Policy for Robotic Manipulation via Genetic Denoising,3.46
119384,Storyboard-guided Alignment for Fine-grained Video Action Recognition,4.24
116967,Kuramoto Orientation Diffusion Models,4.5
118172,LabelAny3D: Label Any Object 3D in the Wild,4.1
116541,GEM: Empowering MLLM for Grounded ECG Understanding with Time Series and Images,4.17
115687,Accelerating data-driven algorithm selection for combinatorial partitioning problems,1.85
119412,Partial Physics Informed Diffusion Model for Ocean Chlorophyll Concentration Reconstruction,2.4
118721,Towards Multiscale Graph-based Protein Learning with Geometric Secondary Structural Motifs,3.43
